value,filter,filter
3577.2,3572.455475,0.867036607
3575.6,3572.680972,-0.991599009
3577.2,3572.909348,0.377800938
3576.4,3573.140096,-0.675018892
3577,3573.372656,-0.287583215
3576.6,3573.60627,-0.886578479
3576,3573.839732,-1.599645865
3575.4,3574.071041,-2.219913769
3575.6,3574.297456,-2.002021648
3575.6,3574.516187,-1.985178075
3576.4,3574.725062,-1.206206306
3576.4,3574.922865,-1.263073188
3576.6,3575.109169,-1.117258966
3576.8,3575.283981,-0.98132438
3576.8,3575.447573,-1.042684828
3576.8,3575.600346,-1.089528838
3576.8,3575.742682,-1.122974747
3577,3575.874954,-0.95628053
3576.8,3575.997579,-1.177533501
3576.6,3576.110883,-1.363387381
3576.6,3576.214953,-1.328529507
3576.8,3576.309793,-1.098972246
3576.2,3576.395443,-1.63822281
3576.2,3576.471771,-1.536431229
3576.6,3576.538526,-1.057512452
3576,3576.595658,-1.563987098
3576.4,3576.64324,-1.057226635
3576.2,3576.68142,-1.162902122
3576.2,3576.710496,-1.056364435
3575.8,3576.730767,-1.326664134
3576.2,3576.742445,-0.800100796
3576.2,3576.74591,-0.701358368
3576,3576.741803,-0.792647516
3575.6,3576.730703,-1.050672693
3576.8,3576.713138,0.236753109
3575.8,3576.689987,-0.690904125
3576.2,3576.662258,-0.184362084
3576.2,3576.630775,-0.107030849
3576.4,3576.596422,0.154697516
3576.6,3576.560292,0.389278623
3577,3576.523693,0.785933151
3577,3576.488162,0.758984071
3577,3576.455233,0.734118377
3577,3576.426176,0.711100428
3577,3576.401924,0.689714284
3577.2,3576.383158,0.857580912
3579.8,3576.370997,3.256923988
3581,3576.368261,4.037360554
3581,3576.37944,3.57127194
3581.2,3576.409035,3.323180801
3581.8,3576.460526,3.456195421
3579.8,3576.536019,1.106252335
3581.8,3576.635936,2.781514649
3581.4,3576.75981,1.98350826
3581.4,3576.907028,1.639165212
3581,3577.07631,0.945763978
3580.2,3577.265242,-0.050625842
3580.8,3577.470422,0.383434264
3580.2,3577.688054,-0.365899339
3581,3577.914468,0.288336324
3581,3578.146438,0.109523285
3581,3578.381291,-0.051396013
3581,3578.616635,-0.195347756
3579.8,3578.84992,-1.450149071
3581,3579.078281,-0.294369016
3581,3579.299222,-0.401815857
3579.4,3579.510791,-1.998052096
3579.2,3579.710516,-2.077843214
3579,3579.895216,-2.133952896
3579,3580.061883,-1.9804524
3578.8,3580.208154,-2.018394027
3578,3580.332134,-2.600056086
3578,3580.432076,-2.341638969
3578.8,3580.506701,-1.34370303
3579,3580.555962,-1.015293513
3579,3580.581083,-0.903859747
3579,3580.58393,-0.796560126
3579.2,3580.56664,-0.505685932
3579.2,3580.531582,-0.430561603
3580.8,3580.481623,1.144211131
3580.8,3580.420581,1.024652738
3580.8,3580.352888,0.91405623
3580.2,3580.282506,0.248502716
3580,3580.212275,0.037430721
3580,3580.143996,0.040877269
3580,3580.078872,0.045653214
3580,3580.017824,0.051556023
3579,3579.961347,-0.880694179
3579.6,3579.909272,-0.191643141
3579.6,3579.861178,-0.143766813
3579,3579.816759,-0.661654177
3579,3579.775491,-0.547638229
3579.2,3579.736602,-0.252692723
3579.4,3579.699541,0.011899902
3579.2,3579.664114,-0.127847245
3579.6,3579.630319,0.315963188
3579.8,3579.598392,0.519820868
3580,3579.568915,0.698274201
3581,3579.542898,1.604130861
3580,3579.521692,0.515033325
3580.8,3579.506477,1.242981324
3581,3579.498166,1.313943253
3581.2,3579.497778,1.368144058
3581.2,3579.506334,1.219030166
3580.8,3579.524457,0.703600854
3581.8,3579.552341,1.559085618
3581.6,3579.590177,1.175320597
3581.8,3579.638258,1.203744954
3582,3579.696717,1.219551369
3581,3579.765272,0.096920323
3581,3579.842827,0.044486786
3580,3579.927318,-0.941957672
3580,3580.015922,-0.866492934
3581,3580.105739,0.145113148
3580.2,3580.194589,-0.654582439
3580.2,3580.280775,-0.604021369
3579.6,3580.362461,-1.118581516
3579.6,3580.437625,-1.000589513
3579.6,3580.504346,-0.888837498
3579.6,3580.561107,-0.783197367
3579.6,3580.6069,-0.683536141
3579.6,3580.641156,-0.589716122
3579.6,3580.663684,-0.501595091
3579.6,3580.674614,-0.419026554
3579.6,3580.674342,-0.341860022
3579.6,3580.663479,-0.269941322
3579,3580.642673,-0.766567924
3579.2,3580.612383,-0.446056769
3580.2,3580.573232,0.592845853
3580.2,3580.52667,0.567202592
3580.2,3580.474811,0.5418903
3580,3580.419709,0.329110061
3580.2,3580.363058,0.515935328
3580.4,3580.30636,0.678048585
3580.8,3580.251191,1.004844795
3581,3580.199317,1.098616194
3581,3580.152551,0.985943627
3581.8,3580.112642,1.630894157
3581.8,3580.081407,1.436350255
3581.2,3580.060474,0.690366159
3582,3580.050823,1.341541047
3582,3580.05306,1.153790827
3582,3580.067725,0.978573759
3582,3580.095053,0.815461038
3582,3580.134836,0.664024138
3582,3580.186505,0.523835186
3582,3580.249206,0.394467388
3582,3580.321866,0.275495493
3581,3580.403034,-0.772595356
3582,3580.490769,0.185039552
3582,3580.583231,0.087198455
3581,3580.678919,-0.940765475
3580,3580.775749,-1.842180039
3579.8,3580.87054,-1.873705631
3579.6,3580.959653,-1.888688308
3579.6,3581.03977,-1.70071376
3579.6,3581.10824,-1.522547194
3579.6,3581.163151,-1.353976366
3580.6,3581.203506,-0.255691676
3579.4,3581.229249,-1.350553231
3579.4,3581.240552,-1.178313017
3579.4,3581.237352,-1.016517574
3579.4,3581.219731,-0.86487788
3580.6,3581.18844,0.40380974
3580.8,3581.14532,0.582253152
3581,3581.093166,0.736870389
3580.8,3581.03497,0.493537828
3580.6,3580.973325,0.276554729
3581,3580.910316,0.647784189
3581.4,3580.847889,0.971437113
3581.4,3580.788134,0.874905785
3580.6,3580.732883,0.032681164
3580.6,3580.683099,0.041524594
3580.6,3580.638943,0.049571503
3580.8,3580.600333,0.244663972
3580.8,3580.567254,0.227592151
3579.6,3580.539474,-0.915605943
3579.6,3580.515968,-0.78954475
3579.6,3580.495077,-0.671779029
3579.2,3580.475124,-0.937669099
3579.2,3580.45455,-0.788468802
3579.2,3580.431935,-0.649745595
3579,3580.406135,-0.708941993
3578.8,3580.376218,-0.75426638
3577.8,3580.341139,-1.538123578
3577.6,3580.299409,-1.464657937
3577.6,3580.249288,-1.198775171
3577.6,3580.189387,-0.952681634
3577.6,3580.118952,-0.72561518
3577.6,3580.037805,-0.51681767
3578.2,3579.946371,0.237919223
3577.8,3579.845727,-0.033997707
3576.6,3579.737006,-1.021501506
3577.4,3579.620751,-0.003169832
3577.4,3579.497439,0.147201538
3577,3579.368028,-0.093371158
3577,3579.233564,0.074337271
3577.4,3579.095059,0.600863902
3576.4,3578.953609,-0.250520497
3577.4,3578.810219,0.882112579
3576.8,3578.665929,0.375229712
3577.6,3578.522047,1.243358261
3577,3578.380052,0.688013388
3577.8,3578.241466,1.510669004
3579,3578.108197,2.60312198
3579,3577.983003,2.422375519
3578,3577.86878,1.307376724
3579,3577.767504,2.193580238
3578.6,3577.680455,1.644735217
3578.6,3577.608571,1.524320472
3578,3577.552122,0.843167759
3580.8,3577.511131,3.428648595
3580.8,3577.48672,3.05290147
3580.8,3577.481068,2.697156631
3579.2,3577.495637,0.858474152
3578,3577.529672,-0.396589691
3578,3577.580156,-0.376432659
3580.8,3577.643682,2.270820111
3578.6,3577.718234,-0.109886876
3578.6,3577.802212,-0.145845052
3580.2,3577.893483,1.32285626
3578.8,3577.990297,-0.212349637
3580,3578.091368,0.87349381
3580.4,3578.195709,1.06977739
3580.6,3578.303074,1.043336312
3580.8,3578.413701,1.008244041
3581,3578.527891,0.965543532
3580,3578.645666,-0.210689908
3581.4,3578.766565,1.002790933
3579,3578.889713,-1.507719814
3581.2,3579.013757,0.6046627
3579.6,3579.137227,-1.109994712
3581.4,3579.259041,0.574548626
3581.4,3579.378806,0.361110864
3581.4,3579.496893,0.16569613
3579.8,3579.613473,-1.514982371
3581,3579.727726,-0.360874159
3579.8,3579.838347,-1.598407992
3579,3579.9437,-2.306247393
3579,3580.041416,-2.165609103
3580.4,3580.129203,-0.713771306
3579.2,3580.205877,-1.872398716
3579.2,3580.270815,-1.755731057
3579.2,3580.323252,-1.641742064
3579,3580.362534,-1.718383361
3580.6,3580.388655,-0.0839965
3580.6,3580.402846,-0.145493728
3580.6,3580.407371,-0.199549797
3580.8,3580.404638,-0.058783925
3580.6,3580.396812,-0.310675228
3579.8,3580.385548,-1.094754507
3580.8,3580.371854,-0.088365292
3581.2,3580.356777,0.2358767
3581.2,3580.341944,0.143933112
3581.2,3580.329121,0.061232891
3580.6,3580.319606,-0.576180974
3580.6,3580.31394,-0.571093583
3580.6,3580.312055,-0.562747729
3579.6,3580.313448,-1.490549646
3579.4,3580.316933,-1.546445523
3580.4,3580.320955,-0.457007993
3579,3580.324282,-1.746088421
3578.6,3580.325575,-1.9300345
3579.2,3580.32301,-1.137576789
3578.6,3580.31497,-1.555559037
3578.6,3580.300273,-1.347239732
3578.2,3580.277853,-1.526888272
3578,3580.246691,-1.483559986
3578.2,3580.205934,-1.055742143
3578.2,3580.155162,-0.855178805
3577.8,3580.094407,-1.044113308
3576.2,3580.023504,-2.326193344
3577.4,3579.941664,-0.806038788
3576,3579.848058,-1.896621562
3575.2,3579.741864,-2.276095529
3575.2,3579.621784,-1.837327147
3575.8,3579.486693,-0.867550731
3573.8,3579.336138,-2.441455318
3573.8,3579.16953,-1.926729498
3574.8,3578.986168,-0.512456341
3575,3578.78655,-0.00545258
3573.6,3578.572332,-1.053538199
3574.8,3578.34527,0.479038374
3572.8,3578.106946,-1.170552584
3573.4,3577.858611,-0.167423631
3572.2,3577.601023,-0.964169362
3571.6,3577.334509,-1.088348742
3573.6,3577.059417,1.25994749
3572.6,3576.777171,0.51234618
3572.6,3576.490096,0.796201021
3572.6,3576.200417,1.048339641
3573.4,3575.910396,2.021695437
3571,3575.622314,-0.132858787
3570.6,3575.337254,-0.146852948
3571,3575.054899,0.600124565
3572.6,3574.775247,2.388239273
3572.6,3574.499945,2.451453505
3572.6,3574.231784,2.495003231
3572.8,3573.973604,2.708129485
3570.8,3573.727493,0.814796212
3570.8,3573.493992,1.021612844
3572.2,3573.272627,2.51533365
3572.2,3573.063572,2.503014535
3572.2,3572.86792,2.476763806
3571.2,3572.686587,1.49874943
3572.4,3572.519826,2.693267555
3572.4,3572.36786,2.601463913
3572.6,3572.231348,2.690054113
3572.6,3572.111016,2.560821517
3573.2,3572.007468,2.991112498
3573.8,3571.921473,3.347548599
3572.6,3571.853831,1.945103985
3574.2,3571.804875,3.321124752
3572.4,3571.774445,1.314263245
3572.6,3571.761617,1.409505814
3573.8,3571.76478,2.418463654
3572,3571.782375,0.468921704
3572,3571.812417,0.432067336
3572,3571.852051,0.391802437
3572,3571.898331,0.348732515
3571.6,3571.94862,-0.07221457
3571.6,3572.000403,-0.072044567
3571.2,3572.051246,-0.451752059
3571,3572.098794,-0.60013755
3571,3572.140826,-0.543298152
3571.4,3572.175561,-0.117942424
3571,3572.201879,-0.497583559
3571,3572.219092,-0.457347348
3570.4,3572.226574,-0.98610305
3570.4,3572.223604,-0.885647358
3571,3572.209646,-0.230821587
3570,3572.18465,-1.157830701
3570,3572.148654,-1.031170856
3569.8,3572.101478,-1.102882142
3569,3572.042842,-1.724391353
3569,3571.97228,-1.511094261
3569.8,3571.889482,-0.562792604
3570,3571.795078,-0.287818065
3568.4,3571.690347,-1.735497115
3569.2,3571.576173,-0.747210426
3569.2,3571.453218,-0.622798869
3568.6,3571.322494,-1.073177891
3568,3571.184877,-1.463466403
3569.2,3571.040948,-0.107204991
3568,3570.891583,-1.164738007
3569.2,3570.738005,0.164655001
3569.2,3570.581812,0.208584686
3569.2,3570.425118,0.245413622
3568,3570.269857,-0.851255714
3568,3570.116976,-0.685521886
3569.8,3569.967019,1.155921091
3568,3569.821123,-0.609652176
3570,3569.680756,1.40608619
3570,3569.547684,1.294756794
3569,3569.424021,0.24718375
3568.2,3569.310975,-0.491553296
3569,3569.208391,0.36230798
3568.8,3569.115778,0.172712192
3569.2,3569.032959,0.566789793
3568.2,3568.95976,-0.405588495
3568,3568.895436,-0.509837294
3569.8,3568.838969,1.279301538
3569.8,3568.79029,1.15629314
3568.2,3568.750013,-0.464577711
3568.2,3568.717796,-0.389364228
3569.4,3568.692425,0.805519216
3569.4,3568.673252,0.725097804
3569,3568.660343,0.271685373
3569.4,3568.65369,0.619492659
3570,3568.653261,1.10775061
3571,3568.659656,1.903865291
3571.2,3568.674328,1.83830872
3571.2,3568.699082,1.576355303
3572.2,3568.735577,2.269656341
3571.4,3568.785247,1.170340652
3570.4,3568.848677,4.31E-04
3569.2,3568.924606,-1.223191982
3569.6,3569.010048,-0.794597201
3571.2,3569.101877,0.712495383
3569,3569.197898,-1.535923021
3570.4,3569.296123,-0.130244058
3570.4,3569.394598,-0.207735388
3569,3569.491756,-1.592610047
3569.2,3569.585671,-1.302696944
3569.8,3569.674111,-0.664523503
3569.8,3569.755551,-0.66281899
3569.8,3569.829292,-0.658814957
3569.4,3569.894912,-1.028295279
3569.8,3569.952011,-0.597300797
3570.4,3570.000541,-0.026836383
3569.8,3570.04105,-0.652262588
3569.8,3570.074199,-0.637251923
3569.2,3570.100244,-1.184315399
3569,3570.118964,-1.283705158
3569.2,3570.129866,-0.987269365
3569.2,3570.132628,-0.907147417
3568.6,3570.127171,-1.393801437
3569,3570.113403,-0.873865584
3568.6,3570.09128,-1.160183377
3568.4,3570.060858,-1.216077549
3568.2,3570.022107,-1.255889289
3568.2,3569.974946,-1.093116126
3568,3569.919402,-1.12825525
3567.8,3569.8556,-1.149593827
3567.8,3569.783711,-0.970519577
3567.8,3569.704037,-0.803602456
3566.6,3569.616854,-1.775348234
3567.6,3569.522164,-0.550850699
3566.8,3569.420029,-1.154682025
3566.2,3569.310616,-1.48804165
3565.8,3569.193652,-1.580092623
3565.8,3569.068501,-1.270476136
3565.6,3568.934669,-1.172051776
3565.6,3568.792024,-0.884685152
3567,3568.641127,0.694325967
3566.2,3568.483605,0.020006025
3566,3568.321531,-0.007134537
3565.8,3568.156529,-0.026787167
3565.6,3567.98975,-0.039686471
3565.6,3567.822119,0.141291725
3565.6,3567.6545,0.304076186
3565.6,3567.487815,0.449555988
3565,3567.322915,0.015152668
3565,3567.160309,0.19943333
3565,3567.000222,0.36447984
3565,3566.842909,0.51127355
3565,3566.68877,0.640778983
3565.6,3566.538433,1.317397797
3565,3566.392812,0.780898595
3565,3566.252743,0.86865993
3565.8,3566.118889,1.6939272
3566,3565.992267,1.848445616
3565,3565.874137,0.846420771
3565,3565.765104,0.897570496
3565,3565.66497,0.937833149
3566,3565.573515,1.907073502
3565.8,3565.491111,1.622048172
3566,3565.418515,1.735144537
3565.8,3565.356357,1.446837831
3565.4,3565.304819,0.994123006
3565.8,3565.263585,1.338583846
3565.2,3565.232025,0.692875716
3566,3565.209401,1.432318427
3565.4,3565.195024,0.758125348
3565,3565.188072,0.344550125
3565,3565.187235,0.351570355
3565,3565.190935,0.353740919
3564,3565.197508,-0.587555388
3565,3565.205132,0.463397657
3563.8,3565.212083,-0.680666449
3565,3565.216941,0.567834387
3565,3565.218868,0.536341573
3564.6,3565.217728,0.12740941
3565.2,3565.213631,0.703301139
3565.2,3565.206883,0.640785886
3565.4,3565.198156,0.766844362
3565.4,3565.188304,0.682468633
3565,3565.178085,0.225151163
3565.6,3565.168026,0.756954567
3565.6,3565.158685,0.654449937
3565.6,3565.150797,0.556604397
3566,3565.145129,0.839089127
3565.6,3565.142405,0.32781587
3566,3565.143198,0.622736964
3566,3565.147946,0.499426304
3566,3565.157051,0.383700686
3565.6,3565.170692,-0.100216711
3566,3565.188683,0.221627521
3565.6,3565.210644,-0.250881371
3565.6,3565.236048,-0.293505583
3567,3565.264475,0.98245393
3567,3565.296304,0.782259248
3567.2,3565.332648,0.784080598
3567.8,3565.374755,1.151680705
3567.8,3565.423896,0.899813783
3567.2,3565.481089,0.103272734
3567.2,3565.546542,-0.040909592
3567.2,3565.619687,-0.172173721
3567,3565.699565,-0.478864934
3567.2,3565.785025,-0.374457653
3566.2,3565.874648,-1.410727257
3565.4,3565.966315,-2.130326769
3565,3566.056932,-2.377086759
3564.8,3566.142908,-2.392314776
3566,3566.221117,-1.075777324
3566,3566.289772,-1.035767267
3567.2,3566.348632,0.132251331
3567.4,3566.398769,0.220490323
3566,3566.441778,-1.207671721
3566,3566.478492,-1.145150909
3566,3566.508783,-1.082925014
3567.4,3566.532674,0.293567175
3567.6,3566.551281,0.37734242
3567.6,3566.566633,0.259471324
3568,3566.5809,0.528025013
3568,3566.596078,0.38400636
3569.6,3566.614284,1.755288534
3569.8,3566.638237,1.635205294
3570,3566.671082,1.515121144
3568.2,3566.715187,-0.482623413
3568,3566.770957,-0.740831643
3569.4,3566.837329,0.537103718
3567.6,3566.91307,-1.347344456
3567.6,3566.996529,-1.311142271
3569.2,3567.08554,0.231091275
3567.2,3567.178331,-1.793109976
3567.2,3567.272995,-1.688411344
3567.2,3567.366866,-1.584804766
3567,3567.457245,-1.670366706
3567,3567.541837,-1.546104054
3566.8,3567.618688,-1.612982188
3566.8,3567.686179,-1.471924889
3566.6,3567.743008,-1.52381436
3566.8,3567.788221,-1.181673008
3566.8,3567.82131,-1.057716719
3566.8,3567.842238,-0.939016639
3567,3567.851357,-0.637781565
3567,3567.849373,-0.553258021
3566.6,3567.837185,-0.848157496
3567,3567.815658,-0.348406103
3566.6,3567.785666,-0.653972692
3566.4,3567.748039,-0.728267963
3566.4,3567.703388,-0.597894254
3566.4,3567.652236,-0.475655423
3566.2,3567.595168,-0.549190823
3566.2,3567.532769,-0.419076423
3568.2,3567.466052,1.580147794
3566.4,3567.396919,-0.233973377
3566.4,3567.327169,-0.138841195
3566.4,3567.25759,-0.050978953
3565,3567.188213,-1.284886111
3566.2,3567.118519,0.081224891
3564.6,3567.04775,-1.340816614
3564.8,3566.974946,-0.891191157
3565.8,3566.899102,0.266877042
3566,3566.820136,0.538649706
3566.2,3566.739086,0.777967378
3567.6,3566.657748,2.113644044
3567.6,3566.578767,1.964306502
3567,3566.505111,1.257251056
3568,3566.439204,2.129220171
3568.8,3566.383276,2.696490704
3568,3566.339768,1.675549777
3569,3566.31076,2.453952999
3569.2,3566.297877,2.371290247
3569.4,3566.302629,2.280583422
3569.8,3566.326276,2.370731585
3569.8,3566.369685,2.055708382
3570,3566.43327,1.948643627
3570,3566.516916,1.649666871
3569.6,3566.619886,0.995424699
3570,3566.740774,1.159332249
3570,3566.877789,0.916383084
3569.4,3567.028904,0.128372045
3569.6,3567.191633,0.180127962
3569,3567.36305,-0.530498033
3569,3567.539943,-0.593421641
3569,3567.719009,-0.647998049
3568.2,3567.896997,-1.445936771
3568.2,3568.070566,-1.390730416
3569,3568.236585,-0.583220176
3569.2,3568.392923,-0.432747929
3569.2,3568.538573,-0.487074318
3568.2,3568.67287,-1.472774219
3568.4,3568.794797,-1.206302346
3569.4,3568.903379,-0.212850232
3569.6,3568.998639,-0.088031499
3569.8,3569.081668,0.021127712
3570.8,3569.154203,0.866948098
3570,3569.218409,-0.085592615
3571.8,3569.276653,1.514884071
3572.2,3569.3318,1.598441037
3572.2,3569.387341,1.282345641
3574.6,3569.447066,3.245265658
3572.2,3569.514847,0.441481777
3574.6,3569.593886,2.46962761
3573,3569.686403,0.479624997
3574.8,3569.793995,1.909744382
3573.4,3569.917657,0.147151404
3573.2,3570.05738,-0.286231384
3573.8,3570.211949,0.080202266
3574.8,3570.379924,0.773657089
3575,3570.560578,0.623354913
3575,3570.753612,0.293356545
3574.8,3570.958424,-0.192773063
3574.8,3571.17378,-0.437361892
3574,3571.39775,-1.406140991
3574.6,3571.627768,-0.940173949
3574.6,3571.861138,-1.090281212
3574.8,3572.095527,-1.031076383
3574.2,3572.328812,-1.72656427
3574.6,3572.55879,-1.391763724
3575.6,3572.78356,-0.526116098
3574.6,3573.001964,-1.640155581
3574,3573.212846,-2.237729218
3574,3573.414303,-2.187130948
3573.8,3573.604101,-2.316047192
3572,3573.779822,-3.916522845
3572,3573.938343,-3.609243411
3571.8,3574.076147,-3.499113685
3571.8,3574.19029,-3.187200659
3569,3574.278176,-5.51614604
3569,3574.336454,-4.896838404
3569,3574.36137,-4.31032435
3571,3574.350689,-1.87782573
3569,3574.304533,-3.469242759
3569,3574.224037,-2.962342288
3571,3574.110713,-0.607961221
3569,3573.967267,-2.275902062
3570.8,3573.797261,-0.153474316
3571.6,3573.604967,0.788549074
3571.6,3573.395922,0.870336776
3569.4,3573.17569,-1.122040019
3569,3572.947927,-1.17242954
3569,3572.714365,-0.82428076
3570.8,3572.476569,1.187714168
3571,3572.237429,1.459161293
3569.6,3572.00066,0.193308635
3568.8,3571.768929,-0.353076974
3569,3571.543223,0.114739744
3568.6,3571.32375,-0.029015368
3569.6,3571.110801,1.167128448
3569.6,3570.905242,1.282092299
3568.4,3570.708211,0.254614101
3568.6,3570.520185,0.668706775
3568.6,3570.34096,0.848384184
3568.6,3570.170324,1.007640698
3569,3570.008312,1.52312681
3568.8,3569.855221,1.409557926
3569,3569.711485,1.680822146
3569.8,3569.577706,2.476913387
3570,3569.454976,2.602544535
3571,3569.344982,3.450105514
3570.2,3569.249678,2.485698894
3570.2,3569.170527,2.371432321
3571,3569.108239,3.007179961
3571,3569.063368,2.796469241
3571.2,3569.036526,2.779251139
3571.8,3569.028188,3.119968877
3572,3569.038806,3.02185868
3572,3569.068774,2.724579364
3571,3569.117864,1.501916603
3570.8,3569.184637,1.162108495
3571.8,3569.26681,1.978731172
3571.8,3569.36235,1.742775345
3572,3569.469809,1.706784583
3572,3569.587899,1.471369847
3571.6,3569.715168,0.873642314
3571.6,3569.849797,0.71182847
3571.8,3569.989713,0.747641344
3572,3570.133006,0.769485659
3571.8,3570.278066,0.403035583
3571,3570.423207,-0.491084746
3571,3570.566244,-0.529181207
3570.8,3570.704672,-0.751046139
3569.4,3570.835806,-2.072271459
3569.2,3570.95643,-2.099062997
3569,3571.062972,-2.110527154
3569.2,3571.152319,-1.732261699
3569,3571.222275,-1.763928281
3569.4,3571.271573,-1.217376896
3569.4,3571.29988,-1.103698352
3569.8,3571.307758,-0.621066924
3569.2,3571.296406,-1.131166667
3569.2,3571.267162,-1.010213519
3569,3571.221253,-1.084660258
3569.2,3571.159942,-0.767177222
3568,3571.084474,-1.7965587
3569,3570.99585,-0.625064244
3568,3570.895049,-1.465227113
3567,3570.78286,-2.194796041
3566,3570.659082,-2.820993075
3566,3570.522551,-2.41170456
3565.6,3570.371983,-2.406383484
3565.4,3570.206495,-2.193341286
3565.2,3570.025655,-1.985974024
3565.2,3569.82951,-1.59684446
3565.2,3569.618678,-1.237707802
3565.2,3569.394365,-0.907355881
3565,3569.158223,-0.792408365
3565.2,3568.912181,-0.304624223
3565,3568.6584,-0.242802635
3566.8,3568.399563,1.696790596
3566.6,3568.139403,1.52145051
3565.2,3567.88202,0.233164343
3565.6,3567.630406,0.790007699
3565.6,3567.386474,0.903805601
3565.6,3567.151885,1.001479606
3565.2,3566.928093,0.70835056
3565.6,3566.716153,1.199460542
3565.8,3566.516981,1.439227596
3565.6,3566.331557,1.267432094
3565.6,3566.160686,1.297096499
3564,3566.004461,-0.186457052
3563.8,3565.86169,-0.176354199
3563.8,3565.730149,0.024051331
3565.4,3565.607901,1.705542617
3564.2,3565.494153,0.548512258
3564,3565.388476,0.465079411
3563.8,3565.289889,0.389854055
3563.8,3565.197085,0.51014363
3563.8,3565.108877,0.614040717
3563,3565.024153,-0.048693885
3562.8,3564.941533,-0.067936046
3562.4,3564.859284,-0.270803598
3562.2,3564.77558,-0.25842776
3562.4,3564.688791,0.131557951
3562.2,3564.597752,0.100403126
3562,3564.501747,0.073688132
3562,3564.400301,0.238884843
3562,3564.293194,0.384246695
3562,3564.180553,0.510965138
3561.8,3564.06278,0.43237918
3563,3563.940666,1.675756425
3562,3563.815596,0.694762784
3561.8,3563.688991,0.576388957
3562,3563.561737,0.843847052
3561.8,3563.434502,0.698144322
3561.8,3563.307981,0.752434177
3562,3563.182877,0.982524191
3562,3563.060004,0.990105038
3562,3562.940284,0.98898868
3562.6,3562.824732,1.543434856
3563,3562.714714,1.832145452
3561.8,3562.611729,0.569241673
3562.6,3562.516713,1.327800122
3562,3562.430041,0.670311199
3561.8,3562.351753,0.459030186
3561.2,3562.281308,-0.108580491
3561.2,3562.217539,-0.047173584
3561.2,3562.159031,0.005067161
3562.6,3562.104818,1.363569943
3562.6,3562.055051,1.234360436
3561.2,3562.010431,-0.206196514
3561.2,3561.970826,-0.163196576
3560.8,3561.935057,-0.502498964
3560.6,3561.901552,-0.612901037
3560.6,3561.868691,-0.520488311
3562.2,3561.835386,1.064960173
3560.6,3561.801519,-0.552360248
3560.6,3561.767075,-0.474600443
3562,3561.731723,0.909763419
3561,3561.695642,-0.132458089
3561,3561.659318,-0.114114649
3561,3561.622851,-0.099665275
3561,3561.586163,-0.088732335
3560.8,3561.549222,-0.268778
3560.6,3561.5119,-0.428050497
3560.4,3561.473863,-0.567740292
3560,3561.434545,-0.876826024
3560.4,3561.393257,-0.393747491
3560,3561.349457,-0.718047522
3561,3561.303001,0.314168286
3560.2,3561.254237,-0.470018789
3560,3561.203584,-0.596422559
3560.4,3561.151157,-0.141669545
3560.6,3561.097185,0.071040264
3561.4,3561.042511,0.819997156
3560.8,3560.988518,0.158022481
3561,3560.93658,0.322556183
3560.2,3560.887535,-0.475659841
3560,3560.841475,-0.614431257
3560,3560.797854,-0.546122938
3561,3560.756172,0.455709378
3560,3560.716455,-0.543887569
3560,3560.67874,-0.483829334
3560,3560.64263,-0.428685921
3560,3560.607615,-0.378179614
3560,3560.573331,-0.332043408
3560,3560.539535,-0.290020678
3559.8,3560.506042,-0.439683193
3560,3560.472669,-0.193741102
3560,3560.43933,-0.164123974
3559.2,3560.405927,-0.888915362
3559,3560.371919,-0.958785656
3558.8,3560.336256,-1.013806698
3559,3560.297836,-0.679457412
3559.2,3560.255944,-0.379645115
3559,3560.210364,-0.488028437
3559,3560.161157,-0.392036356
3558.8,3560.108418,-0.492053296
3559,3560.052281,-0.20062909
3559,3559.99304,-0.129532128
3558.8,3559.931153,-0.253229271
3558.4,3559.866984,-0.547751583
3558.4,3559.800594,-0.427189809
3558.4,3559.731899,-0.316985756
3558.6,3559.660974,-0.028828689
3558.4,3559.588149,-0.149288782
3559,3559.513993,0.49771898
3558.4,3559.439289,-0.061473129
3558.4,3559.36475,0.010058509
3559,3559.290922,0.637296338
3560,3559.218826,1.562059953
3559.8,3559.150345,1.239545031
3558.4,3559.087317,-0.180869944
3558.4,3559.030301,-0.117461579
3559.2,3558.978877,0.690629719
3559.2,3558.93288,0.646842555
3560,3558.892814,1.354505227
3560,3558.859688,1.216835764
3560,3558.834682,1.085668697
3559.8,3558.81867,0.773122493
3559,3558.811809,-0.072915114
3560,3558.813547,0.870580513
3559.8,3558.823262,0.567884843
3560,3558.840634,0.670806464
3560,3558.865396,0.567076139
3560,3558.897184,0.469544537
3560,3558.935513,0.37808234
3560.8,3558.979938,1.043825829
3560.8,3559.030397,0.869691808
3561,3559.087161,0.895036155
3561,3559.150477,0.720268657
3561,3559.220382,0.55795062
3561,3559.296646,0.407666996
3561.6,3559.378916,0.832453906
3561.6,3559.467008,0.634185235
3561.8,3559.560903,0.639021543
3562,3559.660575,0.634972086
3563.2,3559.766195,1.5620595
3563.8,3559.878653,1.800628673
3563.6,3559.99944,1.242017866
3564.4,3560.129982,1.674534452
3565.6,3560.271687,2.414115335
3565,3560.42624,1.352528364
3565.6,3560.595033,1.527216262
3565.6,3560.778733,1.100169638
3565.4,3560.977352,0.520956356
3565.2,3561.190102,-5.25E-04
3565,3561.415307,-0.467283763
