value,filter,filter
3572.2,3569.467359,2.269656341
3571.4,3569.424121,1.170340652
3570.4,3569.384997,4.31E-04
3569.2,3569.350127,-1.223191982
3569.6,3569.31941,-0.794597201
3571.2,3569.29268,0.712495383
3569,3569.269844,-1.535923021
3570.4,3569.250797,-0.130244058
3570.4,3569.235398,-0.207735388
3569,3569.22352,-1.592610047
3569.2,3569.21495,-1.302696944
3569.8,3569.209392,-0.664523503
3569.8,3569.206593,-0.66281899
3569.8,3569.206367,-0.658814957
3569.4,3569.208539,-1.028295279
3569.8,3569.212914,-0.597300797
3570.4,3569.219319,-0.026836383
3569.8,3569.227642,-0.652262588
3569.8,3569.237784,-0.637251923
3569.2,3569.249585,-1.184315399
3569.2,3569.262823,-1.283705158
3569,3569.277228,-0.987269365
3569.2,3569.292521,-0.907147417
3568.6,3569.308429,-1.393801437
3569,3569.324675,-0.873865584
3568.6,3569.340982,-1.160183377
3568.4,3569.357081,-1.216077549
3568.2,3569.372686,-1.255889289
3568.2,3569.387495,-1.093116126
3568,3569.401219,-1.12825525
3567.8,3569.413575,-1.149593827
3567.8,3569.424288,-0.970519577
3567.8,3569.433101,-0.803602456
3566.6,3569.439759,-1.775348234
3567.6,3569.443973,-0.550850699
3566.8,3569.445467,-1.154682025
3566.2,3569.443982,-1.48804165
3565.8,3569.439204,-1.580092623
3565.8,3569.430774,-1.270476136
3565.6,3569.418343,-1.172051776
3565.6,3569.401608,-0.884685152
3567,3569.380359,0.694325967
3566.2,3569.354544,0.020006025
3566,3569.324201,-0.007134537
3565.8,3569.289352,-0.026787167
3565.6,3569.249994,-0.039686471
3565.6,3569.206124,0.141291725
3565.6,3569.157762,0.304076186
3565.6,3569.10496,0.449555988
3565,3569.047795,0.015152668
3565,3568.986326,0.19943333
3565,3568.920596,0.36447984
3565,3568.850677,0.51127355
3565,3568.776674,0.640778983
3565.6,3568.698749,1.317397797
3565,3568.617122,0.780898595
3565,3568.532037,0.86865993
3565.8,3568.443741,1.6939272
3566,3568.352553,1.848445616
3565,3568.258857,0.846420771
3565,3568.162985,0.897570496
3565,3568.065185,0.937833149
3566,3567.965713,1.907073502
3565.8,3567.864913,1.622048172
3566,3567.763196,1.735144537
3565.8,3567.660978,1.446837831
3565.4,3567.558639,0.994123006
3565.8,3567.456499,1.338583846
3565.2,3567.354843,0.692875716
3566,3567.253934,1.432318427
3565.4,3567.154037,0.758125348
3565,3567.055387,0.344550125
3565,3566.958142,0.351570355
3565,3566.862402,0.353740919
3564,3566.768224,-0.587555388
3565,3566.675612,0.463397657
3563.8,3566.584544,-0.680666449
3565,3566.495,0.567834387
3565,3566.407,0.536341573
3564.6,3566.320629,0.12740941
3565.2,3566.235989,0.703301139
3565.2,3566.153194,0.640785886
3565.4,3566.072397,0.766844362
3565.4,3565.993771,0.682468633
3565,3565.917478,0.225151163
3565.6,3565.84365,0.756954567
3565.6,3565.772421,0.654449937
3565.6,3565.703945,0.556604397
3566,3565.638385,0.839089127
3565.6,3565.575902,0.32781587
3566,3565.51664,0.622736964
3566,3565.46073,0.499426304
3566,3565.408298,0.383700686
3565.6,3565.359442,-0.100216711
3566,3565.314212,0.221627521
3565.6,3565.272623,-0.250881371
3565.6,3565.23466,-0.293505583
3567,3565.200309,0.98245393
3567,3565.169651,0.782259248
3567.2,3565.142866,0.784080598
3567.8,3565.120166,1.151680705
3567.8,3565.101783,0.899813783
3567.2,3565.087935,0.103272734
3567.2,3565.078751,-0.040909592
3567.2,3565.074259,-0.172173721
3567,3565.074427,-0.478864934
3567.2,3565.079182,-0.374457653
3566.2,3565.088396,-1.410727257
3565.4,3565.10182,-2.130326769
3565,3565.119041,-2.377086759
3564.8,3565.13952,-2.392314776
3566,3565.162713,-1.075777324
3566,3565.188192,-1.035767267
3567.2,3565.215691,0.132251331
3567.4,3565.245097,0.220490323
3566,3565.276376,-1.207671721
3566,3565.309402,-1.145150909
3566,3565.343931,-1.082925014
3567.4,3565.379726,0.293567175
3567.6,3565.416691,0.37734242
3567.6,3565.454862,0.259471324
3568,3565.494324,0.528025013
3568,3565.535174,0.38400636
3569.6,3565.577559,1.755288534
3569.8,3565.621746,1.635205294
3570,3565.668109,1.515121144
3568.2,3565.716981,-0.482623413
3568,3565.768486,-0.740831643
3569.4,3565.822575,0.537103718
3567.6,3565.87917,-1.347344456
3567.6,3565.938133,-1.311142271
3569.2,3565.999241,0.231091275
3567.2,3566.062294,-1.793109976
3567.2,3566.127056,-1.688411344
3567.2,3566.193159,-1.584804766
3567,3566.260191,-1.670366706
3567,3566.327749,-1.546104054
3566.8,3566.395434,-1.612982188
3566.8,3566.462855,-1.471924889
3566.6,3566.529629,-1.52381436
3566.8,3566.595389,-1.181673008
3566.8,3566.659807,-1.057716719
3566.8,3566.722596,-0.939016639
3567,3566.783515,-0.637781565
3567,3566.842366,-0.553258021
3566.6,3566.898984,-0.848157496
3567,3566.953207,-0.348406103
3566.6,3567.004886,-0.653972692
3566.4,3567.05388,-0.728267963
3566.4,3567.100029,-0.597894254
3566.4,3567.143176,-0.475655423
3566.2,3567.183181,-0.549190823
3566.2,3567.219917,-0.419076423
3568.2,3567.253327,1.580147794
3566.4,3567.283497,-0.233973377
3566.4,3567.310533,-0.138841195
3566.4,3567.334449,-0.050978953
3565,3567.35518,-1.284886111
3566.2,3567.372599,0.081224891
3564.6,3567.386552,-1.340816614
3564.8,3567.396853,-0.891191157
3565.8,3567.403306,0.266877042
3566,3567.405828,0.538649706
3566.2,3567.404489,0.777967378
3567.6,3567.399487,2.113644044
3567.6,3567.391168,1.964306502
3567,3567.379975,1.257251056
3568,3567.36634,2.129220171
3568.8,3567.350724,2.696490704
3568,3567.333665,1.675549777
3569,3567.315714,2.453952999
3569.2,3567.297412,2.371290247
3569.4,3567.279332,2.280583422
3569.8,3567.262056,2.370731585
3569.8,3567.246155,2.055708382
3570,3567.232172,1.948643627
3570,3567.220605,1.649666871
3569.6,3567.211883,0.995424699
3570,3567.20635,1.159332249
3570,3567.204285,0.916383084
3569.4,3567.205917,0.128372045
3569.6,3567.211385,0.180127962
3569,3567.220729,-0.530498033
3569,3567.233902,-0.593421641
3569,3567.250785,-0.647998049
3568.2,3567.271201,-1.445936771
3568.2,3567.294894,-1.390730416
3569,3567.321562,-0.583220176
3569.2,3567.350961,-0.432747929
3569.2,3567.382939,-0.487074318
3568.2,3567.417348,-1.472774219
3568.4,3567.453953,-1.206302346
3569.4,3567.492483,-0.212850232
3569.6,3567.532757,-0.088031499
3569.8,3567.574712,0.021127712
3570.8,3567.618361,0.866948098
3570,3567.663781,-0.085592615
3571.8,3567.711092,1.514884071
3572.2,3567.760505,1.598441037
3572.2,3567.812346,1.282345641
3574.6,3567.867032,3.245265658
3572.2,3567.925046,0.441481777
3574.6,3567.98685,2.46962761
3573,3568.052829,0.479624997
3574.8,3568.123331,1.909744382
3573.4,3568.19866,0.147151404
3573.2,3568.279013,-0.286231384
3573.8,3568.36444,0.080202266
3574.8,3568.454949,0.773657089
3575,3568.55063,0.623354913
3575,3568.651626,0.293356545
3574.8,3568.758039,-0.192773063
3574.8,3568.869885,-0.437361892
3574,3568.987071,-1.406140991
3574.6,3569.109389,-0.940173949
3574.6,3569.236574,-1.090281212
3574.8,3569.368361,-1.031076383
3574.2,3569.50447,-1.72656427
3574.6,3569.644567,-1.391763724
3575.6,3569.788313,-0.526116098
3574.6,3569.935426,-1.640155581
3574,3570.08559,-2.237729218
3574,3570.238361,-2.187130948
3573.8,3570.393204,-2.316047192
3572,3570.549508,-3.916522845
3572,3570.706514,-3.609243411
3571.8,3570.86334,-3.499113685
3571.8,3571.019103,-3.187200659
3569,3571.172899,-5.51614604
3569,3571.323656,-4.896838404
3569,3571.470171,-4.31032435
3571,3571.611358,-1.87782573
3569,3571.746382,-3.469242759
3569,3571.874518,-2.962342288
3571,3571.99509,-0.607961221
3569,3572.107588,-2.275902062
3570.8,3572.211647,-0.153474316
3571.6,3572.307046,0.788549074
3571.6,3572.3938,0.870336776
3569.4,3572.472025,-1.122040019
3569,3572.541685,-1.17242954
3569,3572.602567,-0.82428076
3570.8,3572.654489,1.187714168
3571,3572.697492,1.459161293
3569.6,3572.731804,0.193308635
3568.8,3572.757603,-0.353076974
3569,3572.774926,0.114739744
3568.6,3572.783753,-0.029015368
3569.6,3572.784119,1.167128448
3569.6,3572.776172,1.282092299
3568.4,3572.760149,0.254614101
3568.6,3572.736248,0.668706775
3568.6,3572.704622,0.848384184
3568.6,3572.665452,1.007640698
3569,3572.618977,1.52312681
3568.8,3572.565505,1.409557926
3569,3572.505391,1.680822146
3569.8,3572.439048,2.476913387
3570,3572.366987,2.602544535
3571,3572.289839,3.450105514
3570.2,3572.208324,2.485698894
3570.2,3572.123148,2.371432321
3571,3572.034963,3.007179961
3571,3571.944434,2.796469241
3571.2,3571.852262,2.779251139
3571.8,3571.759155,3.119968877
3572,3571.665845,3.02185868
3572,3571.573072,2.724579364
3571,3571.481517,1.501916603
3570.8,3571.391702,1.162108495
3571.8,3571.304021,1.978731172
3571.8,3571.218868,1.742775345
3572,3571.136678,1.706784583
3572,3571.057879,1.471369847
3571.6,3570.982849,0.873642314
3571.6,3570.91188,0.71182847
3571.8,3570.84519,0.747641344
3572,3570.782965,0.769485659
3571.8,3570.725381,0.403035583
3571,3570.672555,-0.491084746
3571,3570.624487,-0.529181207
3570.8,3570.58107,-0.751046139
3569.4,3570.542106,-2.072271459
3569.2,3570.507251,-2.099062997
3569,3570.476027,-2.110527154
3569.2,3570.447925,-1.732261699
3569,3570.422465,-1.763928281
3569.4,3570.399221,-1.217376896
3569.4,3570.377826,-1.103698352
3569.8,3570.357989,-0.621066924
3569.2,3570.339478,-1.131166667
3569.2,3570.322064,-1.010213519
3569,3570.305494,-1.084660258
3569.2,3570.289515,-0.767177222
3568,3570.273866,-1.7965587
3569,3570.258256,-0.625064244
3568,3570.242391,-1.465227113
3567,3570.225952,-2.194796041
3566,3570.20849,-2.820993075
3566,3570.18942,-2.41170456
3565.6,3570.16811,-2.406383484
3565.4,3570.143956,-2.193341286
3565.2,3570.116395,-1.985974024
3565.2,3570.084911,-1.59684446
3565.2,3570.049066,-1.237707802
3565.2,3570.008505,-0.907355881
3565,3569.962955,-0.792408365
3565.2,3569.912209,-0.304624223
3565,3569.85613,-0.242802635
3566.8,3569.794694,1.696790596
3566.6,3569.728076,1.52145051
3565.2,3569.656573,0.233164343
3565.6,3569.580428,0.790007699
3565.6,3569.49981,0.903805601
3565.6,3569.414915,1.001479606
3565.2,3569.325967,0.70835056
3565.6,3569.233191,1.199460542
3565.8,3569.13684,1.439227596
3565.6,3569.037221,1.267432094
3565.6,3568.934664,1.297096499
3564,3568.829446,-0.186457052
3563.8,3568.721705,-0.176354199
3563.8,3568.611448,0.024051331
3565.4,3568.498707,1.705542617
3564.2,3568.383656,0.548512258
3564,3568.266519,0.465079411
3563.8,3568.147456,0.389854055
3563.8,3568.026579,0.51014363
3563.8,3567.904006,0.614040717
3563,3567.779852,-0.048693885
3562.8,3567.654182,-0.067936046
3562.4,3567.526998,-0.270803598
3562.2,3567.398258,-0.25842776
3562.4,3567.267915,0.131557951
3562.2,3567.135951,0.100403126
3562,3567.002382,0.073688132
3562,3566.867236,0.238884843
3562,3566.730558,0.384246695
3562,3566.592423,0.510965138
3561.8,3566.452936,0.43237918
3563,3566.312248,1.675756425
3562,3566.170593,0.694762784
3561.8,3566.028223,0.576388957
3562,3565.885335,0.843847052
3561.8,3565.742104,0.698144322
3561.8,3565.598716,0.752434177
3562,3565.45536,0.982524191
3562,3565.312253,0.990105038
3562,3565.16963,0.98898868
3562.6,3565.027756,1.543434856
3563,3564.886954,1.832145452
3561.8,3564.747585,0.569241673
3562.6,3564.609963,1.327800122
3562,3564.474342,0.670311199
3561.8,3564.340941,0.459030186
3561.2,3564.209901,-0.108580491
3561.2,3564.081276,-0.047173584
3561.2,3563.955064,0.005067161
3562.6,3563.831301,1.363569943
3562.6,3563.710152,1.234360436
3561.2,3563.591851,-0.206196514
3561.2,3563.476533,-0.163196576
3560.8,3563.364185,-0.502498964
3560.6,3563.254719,-0.612901037
3560.6,3563.148011,-0.520488311
3562.2,3563.043973,1.064960173
3560.6,3562.942619,-0.552360248
3560.6,3562.843966,-0.474600443
3562,3562.74798,0.909763419
3561,3562.654679,-0.132458089
3561,3562.564119,-0.114114649
3561,3562.476301,-0.099665275
3561,3562.391199,-0.088732335
3560.8,3562.308782,-0.268778
3560.6,3562.229002,-0.428050497
3560.4,3562.151773,-0.567740292
3560,3562.076967,-0.876826024
3560.4,3562.004424,-0.393747491
3560,3561.933985,-0.718047522
3561,3561.86553,0.314168286
3560.2,3561.798995,-0.470018789
3560,3561.734323,-0.596422559
3560.4,3561.671421,-0.141669545
3560.6,3561.610208,0.071040264
3561.4,3561.550685,0.819997156
3560.8,3561.492934,0.158022481
3561,3561.437059,0.322556183
3560.2,3561.383115,-0.475659841
3560,3561.331075,-0.614431257
3560,3561.280829,-0.546122938
3561,3561.232269,0.455709378
3560,3561.18535,-0.543887569
3560,3561.140033,-0.483829334
3560,3561.096222,-0.428685921
3560,3561.053805,-0.378179614
3560,3561.012679,-0.332043408
3560,3560.972758,-0.290020678
3559.8,3560.933957,-0.439683193
3560,3560.896193,-0.193741102
3560,3560.859392,-0.164123974
3559.2,3560.823481,-0.888915362
3559,3560.788324,-0.958785656
3558.8,3560.753713,-1.013806698
3559,3560.719417,-0.679457412
3559.2,3560.685235,-0.379645115
3559,3560.651023,-0.488028437
3559,3560.616667,-0.392036356
3558.8,3560.582057,-0.492053296
3559,3560.54709,-0.20062909
3559,3560.511685,-0.129532128
3558.8,3560.475789,-0.253229271
3558.4,3560.439342,-0.547751583
3558.4,3560.402253,-0.427189809
3558.4,3560.364413,-0.316985756
3558.6,3560.325735,-0.028828689
3558.4,3560.286169,-0.149288782
3559,3560.245703,0.49771898
3558.4,3560.204368,-0.061473129
3558.4,3560.1622,0.010058509
3559,3560.119229,0.637296338
3560,3560.075563,1.562059953
3559.8,3560.031444,1.239545031
3558.4,3559.987147,-0.180869944
3558.4,3559.942817,-0.117461579
3559.2,3559.898485,0.690629719
3559.2,3559.854219,0.646842555
3560,3559.810183,1.354505227
3560,3559.76662,1.216835764
3560,3559.723826,1.085668697
3559.8,3559.682079,0.773122493
3559,3559.64159,-0.072915114
3560,3559.602483,0.870580513
3559.8,3559.564874,0.567884843
3560,3559.528917,0.670806464
3560,3559.49477,0.567076139
3560,3559.462582,0.469544537
3560,3559.432482,0.37808234
3560.8,3559.404598,1.043825829
3560.8,3559.379104,0.869691808
3561,3559.356219,0.895036155
3561,3559.33616,0.720268657
3561,3559.319124,0.55795062
3561,3559.305269,0.407666996
3561.6,3559.294733,0.832453906
3561.6,3559.287669,0.634185235
3561.8,3559.284246,0.639021543
3562,3559.284629,0.634972086
3563.2,3559.289003,1.5620595
3563.8,3559.297649,1.800628673
3563.6,3559.310938,1.242017866
3564.4,3559.329255,1.674534452
3565.6,3559.353001,2.414115335
3565,3559.382638,1.352528364
3565.6,3559.418616,1.527216262
3565.6,3559.461312,1.100169638
3565.4,3559.511029,0.520956356
3565.2,3559.567966,-5.25E-04
3565,3559.632189,-0.467283763
3565.4,3559.703663,-0.318810969
3565.4,3559.782296,-0.567871107
3565.8,3559.867978,-0.41428817
3564.6,3559.960553,-1.784825404
3564.4,3560.059734,-2.047410154
3562.8,3560.165041,-3.584324113
3564,3560.275823,-2.28881536
3562.6,3560.391358,-3.575434895
3564.6,3560.510943,-1.494435758
3562.4,3560.633923,-3.595502618
3564,3560.759657,-1.855788933
3562.4,3560.887485,-3.314831363
3562.8,3561.016733,-2.700129835
3563.2,3561.146716,-2.138650672
3563.6,3561.27683,-1.627709793
3563.6,3561.406592,-1.54032684
3563,3561.53558,-2.014574044
3563,3561.663353,-1.853275843
3564,3561.789481,-0.756603693
3564,3561.913635,-0.721047638
3563,3562.03557,-1.621374117
3563,3562.154999,-1.461912469
3562.2,3562.271549,-2.059019605
3564,3562.384837,-0.12558712
3562.2,3562.49456,-1.796948073
3563.8,3562.600472,-0.061084971
3563,3562.702372,-0.779808844
3563.8,3562.800129,0.098581217
3563,3562.893658,-0.626076128
3562.8,3562.982866,-0.69301013
3563.4,3563.067631,0.008566311
3563.8,3563.147885,0.443669522
3564.6,3563.223685,1.203945777
3565,3563.295233,1.493883508
3562.6,3563.362764,-0.887252805
3564.8,3563.426415,1.342883736
3563.8,3563.486284,0.298155286
3562.8,3563.542477,-0.622000618
3563,3563.594995,-0.298521873
3565.2,3563.643821,1.870690267
3563,3563.68907,-0.358822657
3565,3563.730925,1.625013159
3563.4,3563.769561,-0.015209594
3563.6,3563.805124,0.231612421
3564.6,3563.837721,1.201658037
3564.6,3563.86752,1.111780105
3564,3563.894759,0.463196687
3563.8,3563.919629,0.265615033
3564.2,3563.942253,0.654968087
3564,3563.962745,0.432028652
3564.8,3563.98125,1.173186727
3565,3563.997977,1.256342847
3564.2,3564.013178,0.382674665
3565.6,3564.027094,1.676574218
3565.8,3564.040007,1.679284886
3565,3564.052265,0.730711916
3565.8,3564.064187,1.391603848
3565.8,3564.076061,1.212900834
3568,3564.088249,3.112062027
3565.6,3564.101209,0.44325881
3568.6,3564.115409,3.156302772
3568.6,3564.131365,2.706641412
3568,3564.149689,1.724284714
3568.2,3564.170942,1.59364813
3568,3564.19555,1.087810134
3568,3564.223842,0.817980105
3568,3564.256062,0.570245405
3568,3564.292385,0.343672683
3565.8,3564.332861,-1.928664532
3566,3564.377308,-1.668281059
3567,3564.42538,-0.678367856
3567.2,3564.476783,-0.554705263
3567,3564.531324,-0.820120247
3566.6,3564.588816,-1.238712169
3567.2,3564.649029,-0.662133962
3567.2,3564.711739,-0.714525095
3566.8,3564.776744,-1.133232415
3566.8,3564.843816,-1.120396057
3566.4,3564.912678,-1.478090115
3566.8,3564.98302,-1.032685506
3566.8,3565.054543,-1.00895571
3566.8,3565.12698,-0.981399412
3566.4,3565.200072,-1.32607762
3566.4,3565.273535,-1.244927149
3567.4,3565.347092,-0.225088665
3568,3565.420575,0.300448554
3566.2,3565.493905,-1.492026512
3567.8,3565.566968,0.131429357
3567.8,3565.639649,0.060026141
3567,3565.711896,-0.754280873
3568,3565.783656,0.224011469
3568.2,3565.854891,0.334349805
3568.6,3565.925649,0.617453349
3568.8,3565.996047,0.675069187
3568.6,3566.066225,0.345432454
3568.6,3566.136307,0.240062145
3569,3566.206382,0.521002736
3568.8,3566.27654,0.201363392
3569.8,3566.346887,1.044729098
3570,3566.417588,1.029154908
3568.8,3566.488831,-0.307493699
3570,3566.560742,0.769192851
3570.6,3566.63343,1.148865675
3570.8,3566.707098,1.098624553
3570.6,3566.782001,0.669356021
3570.6,3566.858352,0.472259712
3570.8,3566.936309,0.481243782
3571.4,3567.016006,0.85960923
3570.6,3567.09758,-0.129599063
3571.6,3567.181134,0.687486517
3571.6,3567.266762,0.461946097
3572.6,3567.354604,1.196643698
3573,3567.444874,1.2699774
3573,3567.537847,0.94704547
3572.8,3567.63378,0.4646055
3572.6,3567.732845,0.032729774
3572.2,3567.835102,-0.539225638
3571.2,3567.940466,-1.606050263
3571.8,3568.048709,-1.035129436
3570.8,3568.159503,-2.028913543
3570.8,3568.272454,-1.953231128
3572,3568.387135,-0.746672481
3572.2,3568.503213,-0.61744096
3571.6,3568.62046,-1.251278319
3572,3568.738654,-0.862775187
3572.6,3568.857569,-0.32658641
3573,3568.977052,-0.039631009
3573,3569.097039,-0.162377555
3572.6,3569.21748,-0.645503145
3572,3569.33826,-1.254947396
3572,3569.45916,-1.219774456
3571.8,3569.579885,-1.367363817
3571.8,3569.700117,-1.299096649
3571.6,3569.819525,-1.4162994
3571,3569.937754,-1.883698947
3571.2,3570.054412,-1.529171985
3571.6,3570.169103,-1.015481245
3571.8,3570.281509,-0.740576461
3571.2,3570.391382,-1.241545327
3571.6,3570.498482,-0.73243876
3571,3570.602565,-1.214284166
3571.8,3570.703401,-0.312421258
3571.8,3570.800818,-0.262790645
3572,3570.894722,-0.025947366
3572.4,3570.98509,0.374273844
3571.6,3571.071933,-0.399161496
3571,3571.155221,-0.887166648
3571,3571.234821,-0.744045423
3570.8,3571.310546,-0.796483234
3571,3571.382211,-0.457359552
3570.8,3571.449658,-0.526563799
3570.2,3571.512741,-0.955241459
3571,3571.57131,-0.007217882
3568.4,3571.625183,-2.359652667
3568.2,3571.674045,-2.158277235
3570.6,3571.71749,0.482136806
3568.6,3571.755246,-1.319514863
3570.8,3571.787203,1.051059697
3570.4,3571.81337,0.697711133
3570.8,3571.833907,1.137482935
3568.8,3571.848992,-0.731868058
3569.8,3571.858701,0.447298985
3568.4,3571.863017,-0.764877612
3568.2,3571.861867,-0.696202837
3568,3571.855109,-0.625203219
3568,3571.842586,-0.364707743
3568,3571.824179,-0.126732877
3568,3571.799826,0.089672821
3568,3571.769521,0.285455484
3568.2,3571.733315,0.649372791
3568.2,3571.691324,0.783121096
3568,3571.643709,0.712725566
3568,3571.590659,0.838281565
3568,3571.532369,0.947715136
3568.2,3571.469068,1.229728595
3568.6,3571.401035,1.661592773
3567.8,3571.328597,0.907339586
3568.6,3571.252086,1.741811065
3567.8,3571.171829,0.965774285
3568.6,3571.088163,1.779976876
3568.6,3571.00145,1.736419465
3568.8,3570.912107,1.87541427
3568.2,3570.820563,1.234856586
3568,3570.727195,1.038117001
3568.2,3570.632309,1.233972291
3568.6,3570.536206,1.586517902
3567.8,3570.439204,0.759574722
3568.8,3570.341612,1.715585547
3568.8,3570.243761,1.607132796
3568.8,3570.14603,1.499445882
3568.8,3570.048804,1.392871171
3569.4,3569.95246,1.851185839
3569.6,3569.857405,1.86480217
3570,3569.764091,2.049162824
3570,3569.672998,1.818822526
3570.8,3569.584615,2.350928383
3570.6,3569.499452,1.860631117
3570.8,3569.418014,1.786558699
3571,3569.340766,1.704039836
3571,3569.268135,1.426459087
3571,3569.200503,1.16636751
3571,3569.138195,0.923327017
3571,3569.081471,0.696883404
3571.8,3569.030555,1.237841026
3571.2,3568.985669,0.385323611
3571.8,3568.947009,0.751684575
3571.8,3568.914734,0.499750204
3572,3568.888988,0.45554211
3572,3568.869889,0.219106369
3572,3568.857516,0.002640332
3573,3568.851927,0.744457343
3572.2,3568.853188,-0.303670161
3572.2,3568.861326,-0.480973789
3572,3568.876264,-0.827988465
3572,3568.897844,-0.946306153
3572,3568.925851,-1.049671135
3572.2,3568.960045,-0.951031463
3572.2,3569.000177,-1.050380553
3572.2,3569.045993,-1.13554577
3572.2,3569.097224,-1.207315581
3572,3569.153571,-1.454284755
3571.2,3569.214685,-2.229254974
3571,3569.280111,-2.336776246
3571.4,3569.349322,-1.854348771
3571.4,3569.421803,-1.793832019
3571.4,3569.497087,-1.72978246
3571,3569.574726,-2.038318427
3571.8,3569.654277,-1.170159827
3572,3569.735358,-0.960714717
3571.2,3569.817654,-1.709126751
3571.2,3569.900831,-1.606037222
3571.8,3569.98452,-0.940211031
3572,3570.068409,-0.721846239
3571.8,3570.152265,-0.899520998
3572.2,3570.235894,-0.48586135
3572.2,3570.319129,-0.492707299
3572.2,3570.401834,-0.494592701
3572.2,3570.483889,-0.491974338
3574.6,3570.565241,1.768531424
3572.2,3570.645969,-0.758128318
3575.2,3570.726218,2.090807556
3574.8,3570.806209,1.395144252
3573.2,3570.886233,-0.355719915
3575.4,3570.966503,1.671169407
3575,3571.047217,1.004254829
3574.8,3571.12863,0.59578608
3575.6,3571.21098,1.169356408
3575.4,3571.294485,0.726335463
3575.8,3571.379368,0.892402353
3576,3571.465842,0.842925417
3576.8,3571.554132,1.354799971
3576.6,3571.644499,0.855125749
3576.8,3571.737197,0.781551686
3576.6,3571.832432,0.332834184
3578.6,3571.930397,1.998117962
3578,3572.031363,1.007457434
3576.8,3572.135607,-0.440278879
3577,3572.243232,-0.402248309
3576.8,3572.354168,-0.744479052
3577,3572.468272,-0.668113388
3576.8,3572.585371,-0.974265667
3577.2,3572.705268,-0.676203218
3575.2,3572.827706,-2.664582008
3575,3572.952259,-2.710030112
3575.2,3573.078333,-2.35578549
3575.4,3573.20531,-2.026729029
3575.2,3573.332634,-2.097453039
3576.2,3573.459815,-1.017188488
3576,3573.586464,-1.183347061
3576.6,3573.712293,-0.569044928
3576.8,3573.837096,-0.397723448
3577.2,3573.960743,-0.054767005
3577.4,3574.083177,0.061424609
3577.4,3574.204385,-0.023229
3577.2,3574.324361,-0.284382984
3577.2,3574.443067,-0.323581241
3577.2,3574.560436,-0.354494879
3577.2,3574.676383,-0.377793946
3575.2,3574.790761,-2.272302835
3577,3574.903299,-0.355921667
3576.8,3575.013725,-0.539386788
3575.4,3575.121828,-1.821952975
3576.4,3575.227357,-0.683287402
3575.2,3575.330008,-1.737332197
3577.2,3575.429508,0.354084573
3577,3575.525714,0.133011052
3577,3575.618619,0.127971693
3576.2,3575.70824,-0.62563331
3576.6,3575.79453,-0.155560402
3577.4,3575.87744,0.638995628
3577.6,3575.957019,0.77466775
3576,3576.03337,-0.798806756
3576,3576.10649,-0.674976867
3576,3576.176246,-0.557599487
3577.2,3576.242522,0.680270254
3576,3576.305293,-0.483634302
3575,3576.364519,-1.315395974
3576.6,3576.420065,0.405957972
3576.6,3576.471846,0.422036283
3576.8,3576.519918,0.624392872
3575.6,3576.564373,-0.513143063
3576.8,3576.60526,0.744654419
3576.8,3576.64264,0.724790627
3576,3576.676634,-0.046221138
3577,3576.707359,0.967614682
3577,3576.73495,0.91840897
3577,3576.759609,0.870951091
3575.6,3576.781518,-0.489550194
3577.2,3576.800775,1.134037814
3577,3576.817495,0.869512141
3575.4,3576.831828,-0.682762253
3576.8,3576.84385,0.772805436
3575,3576.853568,-0.952210152
3575,3576.860919,-0.773882091
3576.6,3576.865794,0.894051436
3575,3576.868156,-0.644371638
3577.6,3576.868063,1.95020511
3576.6,3576.865691,0.845328023
3575.4,3576.861271,-0.321288487
3576.8,3576.854946,1.09569885
3579,3576.846911,3.090179859
3579,3576.83763,2.761387244
3578.8,3576.827753,2.2636562
3579,3576.817911,2.183501649
3579.6,3576.808681,2.471681181
3579.8,3576.800639,2.330737768
3579,3576.794339,1.248384642
3579,3576.790222,1.033787141
3579,3576.7886,0.834510211
3579.2,3576.789711,0.837823465
3579.2,3576.793763,0.643943398
3579,3576.800928,0.277425664
3579,3576.811322,0.136908634
3579.6,3576.825023,0.572331015
3579.6,3576.842115,0.385447053
3579.6,3576.8627,0.214485345
3579.8,3576.886859,0.246582225
3579.6,3576.914643,-0.105991813
3579.8,3576.946071,-0.043931583
3579.8,3576.981131,-0.18010622
3579.8,3577.019788,-0.302248004
3579.8,3577.061985,-0.411051828
3579.6,3577.107628,-0.695020878
3580,3577.156592,-0.379957712
3579.6,3577.208739,-0.853552796
3579.6,3577.263903,-0.892092468
3580,3577.321894,-0.546470292
3580,3577.382533,-0.615728424
3579.2,3577.445638,-1.425853943
3579,3577.510955,-1.568368139
3579,3577.578139,-1.496350665
3579,3577.646816,-1.423134558
3579,3577.716623,-1.349064251
3579,3577.787218,-1.274467008
3576.4,3577.858197,-3.641290978
3578.6,3577.929026,-1.1937752
3578.4,3577.999173,-1.279582179
3578.4,3578.06826,-1.156945783
3576.6,3578.135939,-2.729293766
3578.4,3578.201785,-0.71322255
3578.4,3578.265423,-0.618201214
3577,3578.326587,-1.842253709
3577,3578.384977,-1.59076283
3576,3578.440182,-2.293286084
3575.2,3578.4917,-2.704572562
3576.8,3578.538991,-0.789383411
3576.8,3578.581641,-0.592660682
3576.8,3578.619424,-0.410193532
3576.8,3578.652215,-0.241535201
3575.6,3578.679897,-1.21314016
3576.8,3578.702329,0.197773032
3577,3578.719423,0.506550891
3576,3578.731197,-0.3468283
3578.4,3578.737737,2.101028947
